Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;20;696617600;128;5442325
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;21;701254600;128;5478551.56
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;22;1000828800;128;7818975
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;23;1013693600;128;7919481.25
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;24;833211100;128;6509461.72
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;25;745165000;128;5821601.56
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;26;777856600;128;6077004.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;27;771340200;128;6026095.31
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;28;814183500;128;6360808.59
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;29;785144100;128;6133938.28
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;30;842013400;128;6578229.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;31;787410100;128;6151641.41
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;32;791893900;128;6186671.09
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;33;774913400;128;6054010.94
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;34;815823000;128;6373617.19
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;35;782584400;128;6113940.63
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;36;799003400;128;6242214.06
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;37;793828600;128;6201785.94
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;38;799782100;128;6248297.66
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;39;784151700;128;6126185.16
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;40;776506800;128;6066459.38
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;41;834331800;128;6518217.19
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;42;781175500;128;6102933.59
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;43;781244400;128;6103471.88
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;44;782730400;128;6115081.25
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;45;830483500;128;6488152.34
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;46;789537800;128;6168264.06
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;47;783613500;128;6121980.47
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;48;783467500;128;6120839.84
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;49;850157200;128;6641853.13
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;50;778948200;128;6085532.81
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;51;735247100;128;5744117.97
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;52;790630500;128;6176800.78
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;53;815265700;128;6369263.28
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;54;775439500;128;6058121.09
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;55;795370000;128;6213828.13
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;56;781302900;128;6103928.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;57;814969800;128;6366951.56
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;58;777514700;128;6074333.59
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;59;785747600;128;6138653.13
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;60;862770600;128;6740395.31
